Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
9365.318,0.2,0.0,0.0,0.0,0.0,0.0
9365.429,0.2,0.0,0.0,0.0,0.0,0.0
9365.52,0.2,0.0,0.0,0.0,0.0,0.0
9365.618,0.2,0.0,0.0,0.0,0.0,0.0
9365.717,0.2,0.0,0.0,0.0,0.0,0.0
9365.82,0.2,0.0,0.0,0.0,0.0,0.0
9365.918,0.2,0.0,0.0,0.0,0.0,0.0
9366.018,0.2,0.0,0.0,0.0,0.0,0.0
9366.126,0.2,0.0,0.0,0.0,0.0,0.0
9366.219,0.2,0.0,0.0,0.0,0.0,0.0
9366.319,0.2,0.0,0.0,0.0,0.0,0.0
9366.418,0.2,0.0,0.0,0.0,0.0,0.0
9366.52,0.2,0.0,0.0,0.0,0.0,0.0
9366.619,0.2,0.0,0.0,0.0,0.0,0.0
9366.718,0.2,0.0,0.0,0.0,0.0,0.0
9366.815,0.2,0.0,0.0,0.0,0.0,0.0
9366.924,0.2,0.0,0.0,0.0,0.0,0.0
9367.023,0.2,0.0,0.0,0.0,0.0,0.0
9367.12,0.2,0.0,0.0,0.0,0.0,0.0
9367.221,0.2,0.0,0.0,0.0,0.0,0.0
9367.318,0.2,0.0,0.0,0.0,0.0,0.0
9367.418,0.2,0.0,0.0,0.0,0.0,0.0
9367.52,0.2,0.0,0.0,0.0,0.0,0.0
9367.622,0.2,0.0,0.0,0.0,0.0,0.0
9367.718,0.2,0.0,0.0,0.0,0.0,0.0
9367.822,0.0,0.0,0.0,0.0,0.0,0.0
9367.822,0.0,0.0,0.0,0.0,0.0,0.3
9367.921,0.0,0.0,0.0,0.0,0.0,0.3
9368.021,0.0,0.0,0.0,0.0,0.0,0.3
9368.118,0.0,0.0,0.0,0.0,0.0,0.3
9368.224,0.0,0.0,0.0,0.0,0.0,0.3
9368.322,0.0,0.0,0.0,0.0,0.0,0.3
9368.418,0.0,0.0,0.0,0.0,0.0,0.3
9368.518,0.0,0.0,0.0,0.0,0.0,0.3
9368.615,0.0,0.0,0.0,0.0,0.0,0.3
9368.726,0.0,0.0,0.0,0.0,0.0,0.3
9368.819,0.0,0.0,0.0,0.0,0.0,0.3
9368.919,0.0,0.0,0.0,0.0,0.0,0.3
9369.023,0.0,0.0,0.0,0.0,0.0,0.3
9369.122,0.0,0.0,0.0,0.0,0.0,0.3
9369.22,0.0,0.0,0.0,0.0,0.0,0.3
9369.318,0.0,0.0,0.0,0.0,0.0,0.3
9369.417,0.0,0.0,0.0,0.0,0.0,0.3
9369.52,0.0,0.0,0.0,0.0,0.0,0.3
9369.619,0.0,0.0,0.0,0.0,0.0,0.3
9369.72,0.0,0.0,0.0,0.0,0.0,0.3
9369.824,0.0,0.0,0.0,0.0,0.0,0.3
9369.921,0.0,0.0,0.0,0.0,0.0,0.3
9370.032,0.0,0.0,0.0,0.0,0.0,0.3
9370.118,0.0,0.0,0.0,0.0,0.0,0.3
9370.218,0.0,0.0,0.0,0.0,0.0,0.3
9370.32,0.0,0.0,0.0,0.0,0.0,0.3
9370.422,0.0,0.0,0.0,0.0,0.0,0.3
9370.519,0.0,0.0,0.0,0.0,0.0,0.3
